trade_date,open,high,low,close,volume,change_pct,article_count,avg_sentiment,max_sentiment,min_sentiment,sentiment_std,bullish_ratio,push_net_avg,news_article_count,news_avg_sentiment,news_max_sentiment,news_min_sentiment,news_sentiment_std,news_bullish_ratio,news_available,sma_5,sma_20,ema_12,volume_change_pct,price_vs_sma_5,price_vs_sma_20,intraday_volatility,volatility_5d,sentiment_lag1,sentiment_lag2,sentiment_lag3,sentiment_momentum,article_count_ma3,discussion_heat,news_sentiment_lag1,news_sentiment_lag2,sentiment_divergence,next_change_pct,label
2025-06-30,1063.69,1068.64,1048.85,1048.85,32413717,-1.85,1.0,0.9,0.9,0.9,0.0,1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.774,1022.2909999999999,1039.3105270613667,-0.41571135137158377,-0.6558221740637654,2.5979882440518374,1.8868284311388848,1.8047797649574826,0.0,0.9,0.0,0.21428571428571425,0.6666666666666666,1.5,0.0,0.0,0.9,2.36,1.0
2025-07-08,1058.74,1068.64,1053.79,1068.64,27461252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.594,1049.367,1060.0605195381384,45.84263351958844,-0.3686390190510063,1.836631035662465,1.3896167090881995,0.38486361220565884,0.0,0.0,0.0,-0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.93,1.0
2025-07-09,1058.74,1078.53,1053.79,1078.53,23618216,0.93,1.0,0.5,0.5,0.5,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.584,1050.8265000000001,1062.9019780707324,-13.994394720240722,0.4606998613988204,2.6363533846928915,2.293862943079934,0.603224667930604,0.0,0.0,0.0,0.09523809523809523,0.3333333333333333,3.0,0.0,0.0,0.5,0.92,1.0
2025-07-14,1088.43,1088.43,1073.58,1083.48,25760632,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.502,1060.4740000000002,1072.2029188949227,-8.811211981119849,0.18289379030275169,2.1694072650531604,1.3705836748255746,0.6168062904996895,0.0,0.0,0.5,-0.07142857142857142,1.0,0.0,0.0,0.0,0.0,1.37,1.0
2025-07-15,1083.48,1103.27,1078.53,1098.32,45416390,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.4379999999999,1063.6895,1076.2209313726269,76.30153639087736,1.00070072960482,3.255696328674861,2.252531138466022,0.7510193073416868,0.0,0.0,0.0,-0.07142857142857142,1.0,0.0,0.0,0.0,0.0,1.8,1.0
2025-07-17,1118.11,1123.06,1103.27,1118.11,30648595,0.0,1.0,-0.4,-0.4,-0.4,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.29,1072.1,1088.1184183200464,-1.177374817351129,1.5272998029583431,4.29157727823897,1.7699510781586756,0.979760174736648,0.4833,0.0,0.0,-0.05556190476190476,1.3333333333333333,0.75,0.0,0.0,-0.4,2.21,1.0
2025-07-21,1132.95,1137.9,1123.06,1137.9,26749324,-0.43,1.0,0.55,0.55,0.55,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.058,1083.4789999999998,1102.9019444776663,-42.65343659091341,1.321570212758388,5.022801549453223,1.3041567800334075,1.1494998912570573,0.15,-0.4,0.4833,-0.01189999999999998,1.6666666666666667,0.6,0.0,0.0,0.55,-1.74,0.0
2025-07-22,1132.95,1147.8,1118.11,1118.11,50457506,-1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.016,1087.437,1105.241645327256,88.63095755242263,-0.7902283552318845,2.8206691514083118,2.6553738004310894,1.632442954592897,0.55,0.15,-0.4,0.12143333333333331,1.3333333333333333,0.0,0.0,0.0,0.0,1.33,1.0
2025-07-28,1142.85,1147.8,1132.95,1132.95,20606376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.982,1102.031,1118.7460848442406,-8.320539997560129,0.26265905120613203,2.805637953923265,1.3107374553157605,1.0912011730198918,0.0,0.0,0.0,-0.09999999999999999,0.0,0.0,0.0,0.0,0.0,-0.87,0.0
2025-07-29,1132.95,1132.95,1113.16,1123.06,31763255,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.9720000000002,1104.5049999999999,1119.4097640989728,54.14284879592608,-0.699575232631777,1.6799380718059282,1.7621498406140337,0.7879530442862619,0.0,0.0,0.0,-0.07857142857142858,0.0,0.0,0.0,0.0,0.0,1.76,1.0
2025-07-31,1147.8,1152.74,1142.85,1147.8,33230751,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.922,1111.4320000000002,1126.8288843548858,-2.7839269040586756,1.0456703893401067,3.2721749958611683,0.8616483707963147,0.9605883613702528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.16,0.0
2025-08-04,1118.11,1123.06,1113.16,1123.06,23939021,-2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.944,1113.906,1126.2490559925957,-27.961239876883916,-0.9598357590851061,0.8217928622343355,0.8815201324951351,1.4632053854466187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.0
2025-08-05,1132.95,1137.9,1128.01,1137.9,17012960,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.934,1117.3690000000001,1128.0415089168118,-28.932097933328183,0.26133678257943826,1.8374413465918553,0.8691449160734773,1.6125538750689814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17,0.0
2025-08-06,1118.11,1123.06,1113.16,1113.16,22023406,-2.17,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.9540000000002,1119.595,1125.752046006533,29.450759891282875,-1.74711418115829,-0.5747614092595934,0.8893600201228811,1.8884464514515598,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,0.0,0.0,4.89,1.0
2025-08-12,1167.58,1177.48,1157.69,1167.58,28917167,0.0,1.0,0.7,0.7,0.7,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.708,1135.9205,1145.593924077646,-18.72489749466313,1.02724909752289,2.7871228664329926,1.6949588036794023,2.621627357196287,0.66,0.7167,0.0,0.3955619047619047,3.0,0.3333333333333333,0.0,0.0,0.7,1.69,1.0
2025-08-13,1172.53,1187.37,1172.53,1187.37,37809952,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.55,1140.373,1152.021012681085,30.752614874064243,1.4369313570543707,4.121195433423963,1.2498210330393995,2.147316930497216,0.7,0.66,0.7167,0.15666190476190484,2.0,0.0,0.0,0.0,0.0,-2.08,0.0
2025-08-19,1167.58,1172.53,1162.64,1172.53,17867547,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.54,1148.041,1159.9052297420876,-1.9338640535524476,0.08450415692165945,2.133111970739724,0.8434752202502174,1.3694414919959117,0.0,0.0,0.0,-0.1942857142857143,0.0,0.0,0.0,0.0,0.0,-4.22,0.0
2025-08-20,1152.74,1152.74,1123.06,1123.06,66982023,-4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.6779999999999,1148.2885,1154.2367328586895,274.88091118495447,-3.0740205648161045,-2.197052395804727,2.642779548732932,2.0344286667268503,0.0,0.0,0.0,-0.09999999999999999,0.0,0.0,0.0,0.0,0.0,1.32,1.0
2025-08-21,1128.01,1142.85,1128.01,1137.9,23424804,1.32,2.0,0.175,0.85,-0.5,0.9546,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.73,1148.536,1151.723389341968,-65.02822257249531,-1.3720714551931497,-0.9260484651765349,1.3041567800333875,2.1835521518846277,0.0,0.0,0.0,0.033333333333333326,0.6666666666666666,3.0,0.0,0.0,0.175,-1.3,0.0
2025-08-22,1142.85,1142.85,1123.06,1123.06,19205763,-1.3,1.0,-0.5,-0.5,-0.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.8259999999998,1148.0414999999998,1147.3136371355113,-18.01099808561899,-1.901249622213319,-2.176010187785012,1.7621498406140337,2.154038068372978,0.175,0.0,0.0,-0.06190476190476191,1.0,1.0,0.0,0.0,-0.5,3.08,1.0
2025-08-26,1152.74,1172.53,1147.8,1162.64,35508897,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.8700000000001,1150.7630000000001,1151.0223082449518,41.449906176481896,1.908192870353325,1.0320978342195526,2.127055666414369,2.775647672165902,-0.4,-0.5,0.175,-0.19642857142857145,0.6666666666666666,0.0,0.0,0.0,0.0,1.28,1.0
2025-08-27,1177.48,1177.48,1167.58,1177.48,21952558,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.7540000000001,1153.484,1155.092722361113,-38.17730243775244,2.2336366967251586,2.0803062721286203,0.8407786119509538,1.5901949566012297,0.0,-0.4,-0.5,-0.02976190476190478,0.3333333333333333,0.0,0.0,0.0,0.0,-2.52,0.0
2025-09-04,1157.69,1162.64,1147.8,1147.8,24333323,0.0,1.0,-0.4,-0.4,-0.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.788,1156.4535,1150.9370414364387,24.709648907509706,-0.08600368388249671,-0.7482791136868124,1.2929081721554405,0.30405591591019593,0.0,-0.4,-0.4,-0.03809523809523804,0.6666666666666666,1.5,0.0,0.0,-0.4,1.72,1.0
2025-09-08,1182.43,1182.43,1167.58,1167.58,27281959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.712,1156.7005,1155.6640355846694,0.5459607436756331,1.0268994351533893,0.9405632659448153,1.2718614570307933,0.8382243136535636,0.0,-0.4,0.0,0.0380952380952381,0.3333333333333333,0.0,0.0,0.0,0.0,1.69,1.0
2025-09-09,1182.43,1187.37,1177.48,1187.37,31329096,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.626,1157.69,1160.541876263951,14.834480910993243,2.0405181733649744,2.5637260406499007,0.8329332895390547,0.9339271920230116,0.0,0.0,-0.4,0.17142857142857146,0.0,0.0,0.0,0.0,0.0,2.08,1.0
2025-09-10,1207.16,1217.06,1202.22,1212.11,39665156,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.4879999999998,1158.927,1168.4754337618047,26.608045122016932,3.0278251881872214,4.588986191537517,1.2243113248797484,1.014011834250462,0.0,0.0,0.0,0.1142857142857143,0.0,0.0,0.0,0.0,0.0,1.22,1.0
2025-09-11,1241.8,1246.74,1222.01,1226.95,30345708,1.22,3.0,0.9,0.9,0.9,0.0,1.0,76.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.318,1162.1425,1177.4715208753732,-23.495301518541865,2.904594244152991,5.5765536498321095,2.015567056522272,0.8100123455849215,0.0,0.0,0.0,0.2285714285714286,1.0,3.0,0.0,0.0,0.9,1.61,1.0
2025-09-15,1246.74,1246.74,1236.85,1241.8,24589707,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.994,1169.8115,1196.3854084373975,-7.184037336392457,1.5377017385203886,6.153854702231935,0.7964245450153085,0.9663074045043775,0.0,0.9,0.0,0.17142857142857143,1.0,0.0,0.0,0.0,0.0,2.4,1.0
2025-09-16,1256.7,1276.57,1251.73,1271.6,40130070,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.84,1174.7649999999999,1207.956884062413,63.198650557324655,2.5616208543037806,8.24292518078084,1.9534444793960302,1.092849486434425,0.0,0.0,0.9,-0.12857142857142856,0.0,0.0,0.0,0.0,0.0,-1.17,0.0
2025-09-17,1261.66,1266.63,1256.7,1256.7,29283972,-1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.758,1181.447,1215.455824975888,-27.027358786067403,0.6359919215732758,6.369562070918134,0.7901647171162618,1.473964042980692,0.0,0.0,0.0,-0.12857142857142856,0.0,0.0,0.0,0.0,0.0,1.58,1.0
2025-09-18,1266.63,1276.57,1256.7,1276.57,24191307,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.682,1188.3804999999998,1224.8580057488284,-17.390622419663558,1.4211691277065948,7.420981747849295,1.5565147230469063,1.5120615066854877,0.0,0.0,0.0,-0.12857142857142856,0.0,0.0,0.0,0.0,0.0,-1.56,0.0
2025-09-19,1276.57,1281.53,1256.7,1256.7,44913316,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.674,1195.0625,1229.7567740951627,85.65890631705018,-0.315228203326152,5.157680037654938,1.9758096602212085,1.7374118682684274,0.0,0.0,0.0,-0.12857142857142856,0.0,0.0,0.0,0.0,0.0,2.37,1.0
2025-09-22,1261.66,1286.5,1261.66,1286.5,28859955,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.614,1201.503,1238.4865011574452,-35.74298766984829,1.3300105386361498,7.074222869189679,1.9308200544111869,1.9400335048653121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,1.0
2025-09-24,1341.14,1346.11,1316.3,1331.2,44737182,0.0,9.0,0.0444,0.9,-0.8,0.6317,0.4444,41.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.434,1217.617,1264.81932923107,31.759057997104946,2.681663702124449,9.328302742159487,2.2393329326923035,1.982415193646373,0.75,0.0,0.0,0.1513142857142857,3.3333333333333335,2.6999999999999997,0.0,0.0,0.0444,-1.49,0.0
2025-09-25,1311.34,1321.27,1311.34,1311.34,25861812,-1.49,3.0,0.5,0.8,0.0,0.4359,0.6667,21.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.3880000000001,1225.794,1271.976355503213,-42.19168297189573,0.6101022872697746,6.978823521733653,0.7572406851007416,2.2778652286735466,0.0444,0.75,0.0,0.24655238095238094,4.333333333333333,0.6923076923076924,0.0,0.0,0.5,-1.52,0.0
2025-09-30,1301.4,1311.34,1296.43,1296.43,36642789,0.38,9.0,0.3389,0.75,-0.85,0.5085,0.7778,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.328,1240.1619999999998,1278.2760888514129,42.06323387531528,-1.2114349461415066,4.537149178897617,1.150081377320785,2.035600648457351,0.4,0.5,0.0444,0.12249523809523816,4.333333333333333,2.076923076923077,0.0,0.0,0.3389,1.53,1.0
2025-10-01,1316.3,1341.14,1316.3,1316.3,33837323,1.53,2.0,0.225,0.45,0.0,0.3182,0.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.348,1248.587,1284.1259213358107,-7.656256733077827,0.530951282623107,5.423170351765633,1.887107802172768,1.3013262465653985,0.3389,0.4,0.5,-0.0013142857142857123,4.0,0.5,0.0,0.0,0.225,3.02,1.0
2025-10-02,1351.07,1361.01,1346.11,1356.04,29593487,3.02,2.0,0.075,0.5,-0.35,0.601,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.316,1258.999,1295.189625745686,-12.54187868230593,3.1745790205703903,7.707790077672813,1.0987876463821193,1.9620728834576935,0.225,0.3389,0.4,-0.12036190476190475,4.333333333333333,0.46153846153846156,0.0,0.0,0.075,2.56,1.0
2025-10-03,1356.04,1390.81,1356.04,1390.81,31032341,2.56,4.0,0.3,0.6,0.0,0.2449,0.75,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.21,1271.1495,1309.900452554042,4.862063061375643,4.5556716608655705,9.413566224901158,2.499982024863208,1.8263022750902946,0.075,0.225,0.3389,-0.0690428571428571,2.6666666666666665,1.5,0.0,0.0,0.3,2.5,1.0
2025-10-07,1410.68,1435.52,1410.68,1425.58,38395572,2.5,14.0,0.1929,0.8,-0.5,0.3668,0.4286,25.7857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.032,1284.0494999999999,1327.6973060072662,23.72760405023908,5.05131787607072,11.022199689342202,1.7424486875517275,1.054665823851321,0.3,0.075,0.225,-0.10095714285714288,6.666666666666667,2.1,0.0,0.0,0.1929,-1.39,0.0
2025-10-08,1400.75,1410.68,1395.78,1405.71,23064494,-1.39,10.0,0.18,0.95,-0.4,0.5089,0.4,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.888,1295.9560000000001,1339.6992589292254,-39.92928663753206,1.9451906173670466,8.468960365938342,1.0599625811867377,1.7806824534430572,0.1929,0.3,0.075,-0.020242857142857146,9.333333333333334,1.0714285714285714,0.0,0.0,0.18,1.77,1.0
2025-10-09,1430.55,1445.45,1420.61,1430.55,39052134,1.77,1.0,0.1,0.1,0.1,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.738,1308.115,1353.6762960170367,69.31710706508454,2.0554483077436654,9.359651101011757,1.736395092796487,1.7800758410809316,0.18,0.1929,0.3,-0.044052380952380954,8.333333333333334,0.12,0.0,0.0,0.1,-1.74,0.0
2025-10-13,1380.88,1410.68,1380.88,1405.71,53850992,-1.74,9.0,0.3056,0.95,-0.9,0.5976,0.6667,37.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.672,1317.795,1361.6814812451848,37.89513269620555,-0.4223360667350482,6.671371495566454,2.1199251623734594,2.1306219749171804,0.1,0.18,0.1929,-0.001728571428571385,6.666666666666667,1.3499999999999999,0.0,0.0,0.3056,0.71,1.0
2025-10-14,1445.45,1450.42,1410.68,1415.65,39889256,0.71,2.0,0.775,0.8,0.75,0.0354,1.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.6399999999999,1327.23,1369.9843302843872,-25.92660874288073,-0.06988366839844856,6.661995283409813,2.807191042983789,1.8816349273969133,0.3056,0.1,0.18,0.11803333333333338,4.0,0.5,0.0,0.0,0.775,2.81,1.0
2025-10-15,1425.58,1455.38,1415.65,1455.38,41056405,2.81,5.0,0.53,0.95,0.35,0.2414,1.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.6,1337.6619999999998,1383.1221256252506,2.925973349816302,2.3042316884577674,8.800279891332812,2.7298712363781292,1.9722880114222638,0.775,0.3056,0.1,0.19636666666666663,5.333333333333333,0.9375,0.0,0.0,0.53,1.37,1.0
2025-10-16,1455.38,1485.19,1455.38,1475.25,37737678,1.37,5.0,0.45,0.9,-0.45,0.5443,0.8,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.508,1349.3345,1397.2956447598276,-8.083335596480012,2.6969567868748356,9.331674243858737,2.020674461955597,1.702668493864847,0.53,0.775,0.3056,0.22307142857142864,4.0,1.25,0.0,0.0,0.45,-2.36,0.0
2025-10-17,1445.45,1455.38,1440.48,1440.48,38077331,-2.36,11.0,0.25,0.9,-0.8,0.5074,0.4545,80.7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.494,1357.7785,1403.939391719854,0.9000368279150628,0.13806105552057246,6.090941931986707,1.0343774297456465,2.1650334870389387,0.45,0.53,0.775,0.039914285714285735,7.0,1.5714285714285714,0.0,0.0,0.25,2.07,1.0
2025-10-21,1475.25,1490.15,1470.29,1470.29,34601251,0.0,1.0,-0.35,-0.35,-0.35,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.3380000000002,1378.144,1422.7845349000138,4.8028818417792385,0.5437867305643271,6.6862388835999695,1.3507539328976004,2.0372211465621466,0.2857,0.25,0.45,-0.259,8.666666666666666,0.11538461538461539,0.0,0.0,-0.35,-1.35,0.0
2025-10-22,1450.42,1460.35,1445.45,1450.42,27360948,-1.35,2.0,0.4,0.75,0.05,0.495,0.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.346,1387.83,1427.036144915396,-20.924974649037974,-0.747666876975058,4.509918361759016,1.0272886474262533,1.8397907489711942,-0.35,0.2857,0.25,-0.2224857142857143,5.666666666666667,0.3529411764705882,0.0,0.0,0.4,-0.68,0.0
2025-10-23,1430.55,1445.45,1425.58,1440.48,23570046,-0.68,3.0,0.7,0.8,0.55,0.1323,1.0,27.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.392,1395.529,1429.1044303130275,-13.855155895914129,-0.9565509161216531,3.221072439196894,1.379401310674228,1.6630484057897978,0.4,-0.35,0.2857,-0.07367142857142855,2.0,1.5,0.0,0.0,0.7,2.07,1.0
2025-10-28,1470.29,1480.22,1460.35,1465.32,28381919,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.36,1409.1895,1440.0374915258953,-13.606597866696013,0.4083982019515429,3.9831761448690886,1.356017798160137,1.2910654514779598,0.42,0.7,0.4,0.12966190476190476,2.6666666666666665,0.0,0.0,0.0,0.0,2.03,1.0
2025-10-31,1505.06,1514.99,1490.15,1490.15,31928423,-0.33,2.0,0.425,0.85,0.0,0.601,0.5,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.2,1438.247,1460.984961866621,14.571197818324588,0.46858144552319614,3.6087681740340853,1.6669462805757755,1.2527290209777955,0.7,-0.1,0.0,-0.021904761904761927,1.3333333333333333,1.5,0.0,0.0,0.425,0.67,1.0
2025-11-04,1510.02,1514.99,1485.19,1495.12,33925673,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.1200000000001,1454.3905,1471.3271028749177,16.5079191188364,-1.5207720814598965e-14,2.800451460594656,1.9931510514206188,0.9943942879964601,-0.175,0.425,0.7,-0.09809523809523805,2.0,0.0,0.0,0.0,0.0,-2.99,0.0
2025-11-07,1450.42,1455.38,1445.45,1450.42,20329390,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.286,1461.0965,1463.7317496251776,-25.83598630554871,-1.351165691572931,-0.7307183337993098,0.6846292797948225,1.44261914585936,0.8333,0.2333,0.0,0.06744761904761898,3.0,0.0,0.0,0.0,0.0,1.03,1.0
2025-11-10,1460.35,1475.25,1455.38,1465.32,25281744,1.03,1.0,0.5,0.5,0.5,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.3319999999999,1462.835,1463.9760958366887,24.36056369620534,0.1358543379082844,0.16987561823444886,1.3560177981601216,1.5241620648736764,0.0,0.8333,0.2333,0.1849190476190476,1.3333333333333333,0.75,0.0,0.0,0.5,-0.68,0.0
2025-11-11,1480.22,1485.19,1455.38,1455.38,22444166,-0.68,1.0,0.9,0.9,0.9,0.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.3840000000002,1465.3184999999999,1462.6536195541212,-11.223822217328049,-0.00027484155385333256,-0.6782484490573039,2.0482623094999206,1.524850812374768,0.5,0.0,0.8333,0.13929523809523808,0.6666666666666666,1.5,0.0,0.0,0.9,0.68,1.0
2025-11-12,1460.35,1475.25,1450.42,1465.32,23642502,0.68,6.0,0.1417,0.9,-0.8,0.6328,0.6667,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.364,1467.802,1463.0638319304103,5.339187029716319,0.47697282708568667,-0.1690963767592612,1.6945104141074938,0.7079406754806425,0.9,0.5,0.0,0.14128571428571424,2.6666666666666665,2.25,0.0,0.0,0.1417,-1.02,0.0
2025-11-13,1450.42,1460.35,1450.42,1450.42,21255597,-1.02,1.0,0.8,0.8,0.8,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.372,1467.554,1461.1186270180394,-10.09582234570605,-0.4770230250066556,-1.1675209225691194,0.6846292797948067,0.8831647637898541,0.1417,0.9,0.5,0.12700000000000006,2.6666666666666665,0.375,0.0,0.0,0.8,-2.05,0.0
2025-11-14,1415.65,1430.55,1415.65,1420.61,26861702,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.41,1464.8220000000001,1454.8865305537256,26.374723796278232,-2.122074396621229,-3.0182506816528023,1.0488452143797287,1.2645433958547998,0.8,0.1417,0.9,-0.1396714285714286,2.3333333333333335,0.0,0.0,0.0,0.0,1.05,1.0
2025-11-17,1440.48,1450.42,1435.52,1435.52,26602730,1.05,1.0,0.4,0.4,0.4,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.45,1464.574,1451.907064314691,-0.9640937867600452,-0.686983292400295,-1.9837850460270416,1.037951404369155,1.2702480072804638,0.0,0.8,0.1417,0.008328571428571296,0.6666666666666666,1.5,0.0,0.0,0.4,-2.77,0.0
2025-11-18,1425.58,1425.58,1395.78,1395.78,42198432,-2.77,1.0,-0.9,-0.9,-0.9,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.53,1460.8485,1443.2721313432,58.62444192757661,-2.6333596087978624,-4.454157977367268,2.135006949519262,1.666004201675371,0.4,0.0,0.8,-0.42976666666666674,0.6666666666666666,1.5,0.0,0.0,-0.9,-0.71,0.0
2025-11-19,1390.81,1405.71,1385.84,1385.84,35591948,-0.71,4.0,0.15,0.5,-0.7,0.5686,0.75,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.634,1456.626,1434.4364188288616,-15.655757066992438,-2.2427509498220344,-4.859586469004402,1.433787450210711,1.4553693689232265,-0.9,0.4,0.0,-0.32976666666666676,2.0,2.0,0.0,0.0,0.15,4.3,1.0
2025-11-20,1440.48,1450.42,1430.55,1445.45,25964403,4.3,5.0,-0.908,-0.8,-0.98,0.0986,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.6399999999999,1456.3775,1436.1308159321136,-27.049783844368392,2.033685339959353,-0.7503205727910524,1.374658410875514,2.826902898933741,0.15,-0.9,0.4,-0.5074809523809525,3.3333333333333335,1.5,0.0,0.0,-0.908,-4.81,0.0
2025-11-21,1385.84,1395.78,1375.91,1375.91,54518246,-4.81,1.0,0.05,0.05,0.05,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.7,1453.149,1426.8660750194806,109.97303885631418,-2.258293670526388,-5.315284255090139,1.444135154188856,3.506311452224401,-0.908,0.15,-0.9,-0.1777142857142858,3.3333333333333335,0.3,0.0,0.0,0.05,-0.72,0.0
2025-11-24,1390.81,1395.78,1365.98,1365.98,79134658,-0.72,6.0,-0.3583,0.9,-0.95,0.7262,0.1667,36.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.792,1447.9335,1417.498986554945,45.15261184301491,-1.9954196895949972,-5.660032038764216,2.1815839177733167,3.3869115725096797,0.05,-0.908,0.15,-0.18167619047619063,4.0,1.5,0.0,0.0,-0.3583,2.91,1.0
